"treats: 204","21.00","16.8","141","Jordan Anderson","daf437c53808b1aba9389c3d3d4f84885fff80da71b2ad3b76a2f05085117444"
"beds: 205","94.76","75.81","54","Kevin Russo","202e16c400fe30eb263b4a6ebde0851dd0d90bec70fb573e0e7a51f3079766cf"
"food: 206","41.53","33.22","133","Patrick Williams","babeea781ef22f5f6f9cfb25bfc1a7910a8539bf83c3fb62d1d0b9cb17f9536b"
"beds: 207","86.82","69.46","187","Donna Hardy","58c08986b8f8d5cc88bb643c02b32c065f8201bd95ed76e1e54dceae037fb92d"
"treats: 208","100.71","80.57","187","Robert Brewer","836428a0d22593bc43bbe1014ee76d35f4e46da4b302fa9c00a624573a8a49ba"
"beds: 209","91.73","73.38","141","Billy Booker","881abbdcc0d62e93db1fc68685eb9dc8004d91618213138a730a2bbe6045c863"
"toys: 210","95.83","76.66","163","Mary Ferrell","879c326b918106712eb9e27ceb37578a81edc4c67b171000efd84e00012dbb25"
"beds: 211","33.95","27.16","39","Daniel Sexton","351d3271f562e546e33441f9e9296f018d5a26656f9a2089bcfb0e5bb0a17a86"
"food: 212","54.57","43.66","33","Yolanda Wells","44439fa060eeb261a9f9b1cb35b9e8891ba1189fa59f7eda3864cb5ea8c0ab1a"
"food: 213","31.84","25.47","131","Natalie Miller","1e5b4e25c99f149f6654b40a49513f712e926dbb4aa20676a1d7190c6c150af5"
"toys: 214","48.17","38.54","103","Donna Massey","8c3ab5e620cb58c6690fc346f6a982dc3c3f7367a07995ae6aa1e996f6ea53ae"
"toys: 215","46.33","37.06","188","Anthony Anderson","fa8121cd28a039ca79b55f6674da5455ea8ddf4c54c0520747b091f3df2b7948"
"treats: 216","58.27","46.62","132","Lori Richardson","50f5dcc878e39925653d203582c3bc2522c9ae52011b3a1455fefbd8816f4d83"
"food: 217","86.91","69.53","56","Dr. Amanda Moreno","72c2fcd995ddffe23a34ae4ae0643a3e4e4d2751e5583c4eecfa0af85ce41c0f"
"food: 218","86.46","69.17","101","Jose Cervantes","495e3abd9e98217b58316746b4ba9ec7da9418a2b37a632a7551f7952542f569"
"food: 219","19.08","15.26","64","Stephanie Hicks","c7da877a86b862e7c4c27e3e5bd06572ba23200c1058949e4e1c36d390712c52"
"treats: 220","90.36","72.29","129","Rachel Davis","86d1ffb26e04e40e55f9e9835c70a9665f9dab977cacec41eac5b82ce2c3c1c2"
"toys: 221","24.56","19.65","94","Jared Harvey","4efcb093e32d44670b3d56f5025439c6f13b11d4143f82babeaa906e5768ad3c"
"beds: 222","49.71","39.77","170","Daniel Joseph","96e804bcf32b1ec990acc1cfd370e29c839d9f9ecdfb7ba696dc2bc41b31fe9f"
"beds: 223","22.69","18.15","57","Matthew Cantrell","80ee216dd1c3de41a5dad6711db168edf7698e17d9b3a7b0ccb3168fa9455fad"
"food: 224","27.67","22.14","71","Melissa Ray","578c6e95c879c4d78eb1f054d57d082a029f83f6e5e8fbe174958a765625aa95"
"toys: 225","71.06","56.85","173","Christopher Gonzalez","685d3aa2fed0feae10313e91a5d486974664fa2f788907095d124b530e40a5ce"
"beds: 226","20.92","16.74","50","David Anthony","5e788e793448d02ed6670c7292e0ef67bb4d5deb934b3e7ed0dab8633159c2c2"
"beds: 227","31.63","25.3","71","Allison Rodriguez","61ea038fbaecf1055b69b3de4c96b9021ce04ce13d6878c1599cfbf731fa6146"
"beds: 228","46.35","37.08","43","Robert Cross","c05e1a00390e1bf5566280dfb77a7efb48d2a6bbaa7602b5b84ecf6b5e344ddf"
"beds: 229","28.27","22.62","61","Marvin Ward","168e9230cfc1262d910ad443d5d8836712628d9f95a166e41cf87796b1ad4445"
"toys: 230","63.86","51.09","120","Christine Wolf","400a15e17c31454d25cdf3073754a63f3df314351c0e9613b14e34d09ab92bb2"
"food: 231","65.15","52.12","192","David Smith","f3c8852a87fbde60194b3c2e26a91ca66b9e93a2b7a7bec876ddd91da20939fe"
"beds: 232","39.75","31.8","156","Nicholas Carrillo","740fa8f9d61da9b25152867b85b46f750362d6745523d615614d8775ef9a1360"
"beds: 233","28.14","22.51","197","Angel Conway","e372df911ecadd6c34adcaaec28d72dce8d190f60f346da91146090ed771f2f8"
"toys: 234","46.52","37.22","165","Lisa Solis","f0e241e51969e23ac88f30a2a783816a407485ba147208971a6f967dc7c17f55"
"beds: 235","65.22","52.18","40","Todd White","5f35ebabfec80a19a811e1a232f8eaf4be6cfba23a70cc1d78579799ca6c4364"
"food: 236","90.50","72.4","198","Nancy Smith","43f349289807ec0637480168020171292fc74102196477956023014afd98bbb8"
"food: 237","15.34","12.27","175","Melody Reed","1bb103017098f2e5248d622679d01d2a653d7991231c0052329efa5d22d87779"
"toys: 238","17.88","14.3","171","Brittany Jackson","ee4633d36c08cbd029bb33b1c20e5ebf991a64e4e2063ec8f691a4433d067ab6"
"beds: 239","34.86","27.89","39","Helen Shea","99b288a42060bf128ed3503d5eb7b84f6e86ddbacb981bc5c6d7826cd0117ec6"
"treats: 240","72.03","57.62","116","Mr. David Martinez","95cd5b9d6db0440523abee150ea5ce8899a33c3a6b6b43a8ef037d90ef519d6f"
"food: 241","83.32","66.66","87","Bradley Andrews","12fee69e0ec023c0fa59824080c8c5fcc5e23dc868017372db58f0e183c58299"
"treats: 242","99.25","79.4","122","Victor Walsh","a900fd7f84832c821f41e44b3dd08320db4c1c32136204300c1d9df298ab612a"
"toys: 243","46.17","36.94","115","Dr. Amanda Moreno","1096cb15714a0d44912d84dbd60c2c9d37b8042cf335a8910dcb21f70c91c4fe"
"food: 244","39.00","31.2","49","Susan Young","0ad8ee7147d3401da3d12e2d4f7e7bc6031ad063e1423eb6f0622cb38521e14c"
"toys: 245","43.49","34.79","88","Sarah Hernandez","c064338f0eb0ea377a82b4283f8547deff0cbf84c6ec2615f346c409598b6e27"
"beds: 246","81.03","64.82","122","Mary Evans","8923bd49e4e5e14ee3c08705defae2759e0f09b2009a900c77e8d2624ff35217"
"toys: 247","77.25","61.8","133","Anthony Osborne","c83a1b24b5d409c20e07c23e169a8ae3caeafa6d9e95b448df3d8431e08d1fa2"
"toys: 248","24.88","19.9","88","Carl Sanders","c8be0de89e051ed99b7a1382799d3145b232446c7a9f050f0f1437118f5d5dbd"
"treats: 249","89.20","71.36","193","Jason Parker","60580d47c4474cb9098cff5925dcab872fb89ca1ad29bfb38febb1a3710b6404"
"food: 250","88.31","70.65","144","Joseph Henderson","e8fdcfc742abf33c35ddc209603f4059d6e29c675f434381717a08e4ca0333db"
"food: 251","59.08","47.26","164","Amber Robertson","f055a6ed6d491405dd81ac85cfc7a2a2fe088876837b83f03f62b5f86604bca4"
"food: 252","43.82","35.06","157","Alexander Pope","6dfed5632eb603239b0419c11e4ad76cb9f2fd65f2c044b45b7a9136c5be6c57"
"beds: 253","78.37","62.7","54","Melissa Patel","f33be043eb2d82005f5594cd295bb36a4595f09eac211ebde4ff8567708529d4"
"food: 254","71.26","57.01","196","Brandon Butler","4812fee8a05a0506362b37de9ce521b58fddc0a0cea91c4024241369b7e16a7e"
"treats: 255","94.57","75.66","61","Kevin Russo","91eafe8f5111e66aa8c2b59fb79bb011fd5cda686e2c963b7252ad651f936fa7"
"beds: 256","61.06","48.85","77","Mrs. Sarah Nelson","0364933e3c32b3b60dea81cc3f0bd86b201b29ad264e3e0eb17d014463d2370b"
"toys: 257","86.47","69.18","56","Sandra Cruz","c227889765fdd0948ef2f45d516633fe96a899d1daffc5242cde15d1f358f987"
"beds: 258","56.92","45.54","34","Laurie Williams","f04c378dce2be5c29bd0663b1dfcbf222818bab69de5e171a28e866e7dbb77d3"
"treats: 259","66.46","53.17","146","Derrick Velasquez","a6abb63255840be534ebaef25b4f9735d890988cc770353990b9947892f8f4cd"
"treats: 260","44.99","35.99","164","Paul French","2406757dd9a9436c391f393361a937cc2acfa5fda686c84721bae519dc26a3ea"
"food: 261","94.67","75.74","128","Brittany Peters","4b2c0cf7190ff339a5cf57dca3f47d619cf28a8bfaae197f4f2ec446e45b02c5"
"food: 262","56.58","45.26","171","Jennifer Anderson","6cac23183fef10962017e2c4614f9c749c8632a4b49e0b63469693ce2abc189e"
"treats: 263","96.53","77.22","128","Daniel Joseph","fff23035ec4ea35f956257883b0b65e27f0bf430f5c71731af7b8a12028f0dc9"
"treats: 264","86.46","69.17","73","Rachael Gay","4f2ad8090faca996ff3558f810bdd19cf79dd233c5b79cb0061bb0042fc27bfe"
"beds: 265","54.54","43.63","99","Jose Cervantes","287aa86bcfe73384bdd3efcf22292d6320d64f7a5ddea929dbab47bb428e24fa"
"treats: 266","46.34","37.07","165","Tanya Thomas","2a0beb14fe3cbbfccc2d066e390f45728404a9cd202c4d0fd217a451061348ed"
"food: 267","21.88","17.5","53","Gregory Moore","455f2c1ded396e6c71fc5f046171727c67222fbf7df444008b631163708bd7d0"
"treats: 268","34.72","27.78","81","Sabrina Wright","0f4cc3be24e571bb2b86735e3220b57f4a3258b8496e7c357dd2ae5be5c34fb9"
"treats: 269","68.16","54.53","31","Teresa Marshall","ce5059825acfae95e711e52cc5f05fd519338ec445084a769b4f612c7bf32c99"
"food: 270","25.53","20.42","78","Laura Jones","7feb5e85d5634a94d8ce544a24e61586217dec20bccc9a6813462d3bb1c8e9b4"
"toys: 271","68.00","54.4","31","Robin Baker","3e22aadd53069263513f4ef40c78b0d349a18c15ba9ee97630450c5040ea1f17"
"treats: 272","76.40","61.12","165","Fred Thompson","6a9fc122bf37f52d531584658ea17f95b0401dd1daefbec4755f185ffa8b78c2"
"treats: 273","91.28","73.02","196","Jennifer Rodriguez","c5bb5d8818633709a2b677c9637e2a1f9f73a2b4c0c3368fd2a5eccffbfa6084"
"toys: 274","16.53","13.22","155","Maria Chavez DDS","8b2189eca77999ab924fcf22e634411cc17e52a83a16483ceb04b0b6f0fae9ff"
"toys: 275","62.52","50.02","163","Dustin Gill","bbc27b3807342da560ccafc752bd92fc2e2db97a90bee7ad5f5417066f86856a"
"food: 276","24.76","19.81","33","Mrs. Kathryn Howard","d5ef6b18e38a53aee25e5d9ad67475642a039fca712540b6075280802d2cd58e"
"food: 277","43.63","34.9","60","Walter Houston","129cff719544cd65740fa765de5980690384f5b857e50f771ef5e3ba195e2884"
"treats: 278","54.40","43.52","155","Tammy Griffith","735a2532beb03a6fb9aa4b6ebe7c012c54d1f5e444d5d214866f6853e59ac823"
"beds: 279","80.53","64.42","180","William Blevins","8a26455b94242ad7d469df3191ff0514c71ec8b2c55034b0421da371334cf993"
"beds: 280","80.66","64.53","179","Jose Cervantes","1c450d88390f2efc40cda347993cb1112e3c0df87bd60f6dea392b88773316d5"
"beds: 281","52.63","42.1","183","Erin Burns","b0365aae68d470dac01b8e5cdccef945acc3a34b2c9fe933b8c80179374a2269"
"toys: 282","86.45","69.16","79","Patrick Williams","de8fb23e2f53b04e8a395ae1c9a1bb68d4a975d0fdf48a647609b6fc4c6d024d"
"food: 283","86.53","69.22","43","Julie Smith","c7821798f04fde585e759f8c13d316ecc42ba05c7d921450cea02d0ea94acde9"
"beds: 284","45.68","36.54","159","Melissa Patel","d9067835fe74db310d45237c2b7417f8c34153884e4b8c58384c18b63c9cf77c"
"toys: 285","26.29","21.03","157","Sean Mcintosh","2beb4845dabf746b1a75f90420c48a320ff61bf1214f2763af081e014a9da5b6"
"toys: 286","22.37","17.9","195","Mark James","bd02b036acba0ee7a9831a381e4a77bb45d2acd9ca371473c48e9b79edcf1d3b"
"treats: 287","56.99","45.59","195","Douglas English","8b2b2ca064a7b661fb58e5ddc10ca8cd83fe4ae3c6bc4da6f6a958444d7e3a0a"
"toys: 288","21.45","17.16","190","Jacob Watkins","7d10fbfac4b79974dfad30c21493141e481ad2f408da3cd31df920747004c61c"
"beds: 289","96.96","77.57","170","Christopher Cooper","3adb48d50bf4d0ad0f8f46072e1887361dc5a97518854c5c8b0e8a5bebf77203"
"food: 290","96.24","76.99","166","Christine Wolf","1590a36a7db1baa5689f889eb499f34421f2701062daa96618b62b69658d51e5"
"treats: 291","62.94","50.35","141","Anna Kelly","6bdf97c62a23742f7d7cdbedfca4d42e2047d93d90e95ab6cbcaf781acea0db7"
"treats: 292","48.99","39.19","137","Nathan Barker","806a6de47c5a471fc2fab241066837384498a6737b4f1a685d9e4bba935e2a92"
"food: 293","46.10","36.88","115","Kimberly Reyes","503470499f57c30192e1c91a2f59f0f3ba1bfe24cf2cce2b7f58d3287b9f6128"
"treats: 294","39.52","31.62","145","Teresa Marshall","5658827362d8e59effb57bcb4cd1461cf447618c31d466a7c5226a0aafdb79d2"
"beds: 295","61.84","49.47","45","Allison Rodriguez","2d3274f486b9a3126aa6b562b9d4d7481140cf2d7e1bc0fa9e7ec9f25167392d"
"toys: 296","79.28","63.42","170","Bradley Andrews","81729f8856815578ef9a117a1817bff4a7e966b47e39b52e11299c922bdcc43f"
"food: 297","34.22","27.38","123","Brittany Jackson","a52425b38a641765040e2d13c03f67bbccde761686d832b1b724803f6c940ae1"
"treats: 298","58.46","46.77","179","Tammie Larson","f4fc3a5f5aa6a5dcddac663a80f0a8b7401c57734b386d6d578e1d60d9b633c2"
"treats: 299","59.98","47.98","45","Mrs. Jennifer Baker","1e4ec1229149c020b6f1c6df70258c3f2f5af91d8fc227cae967310d963dd1f3"
"food: 300","63.50","50.8","74","Julie Harrison","44bba20325581861a325e47a7464c907b972edd0df6fb440d4d63a272bfce3aa"
"beds: 301","97.30","77.84","191","Bradley Barajas","8f26718fbbd3728894fc929c632f5f70d6ae3262cf510d1a177125bec2bd5741"
"toys: 302","36.02","28.82","165","Sarah Cruz DVM","78063538c4ea39d818929c650a6df28f1c279ce017483aca2eef6163a55e42ac"
"beds: 303","55.14","44.11","112","Angela Yu","811093aa9ddaf6959c4bbf831971fe7df023c854125adcefa0ce99e18118e452"
"beds: 304","66.59","53.27","138","Mary Evans","7e4ed07f8835fa45f3b5500d9cfa287cbf888255759d9645fd0b0ebe77554411"
"toys: 305","85.78","68.62","174","Scott Robinson","0ecd2042b25f8d3e3b01ea38e44c565afa2a1563dbb22adaf0da285573aed1dc"
"toys: 306","82.85","66.28","154","Frederick Rosales","cd24c1add647b37066b96f0dc7bac682d749a53afa1c7a20cb2936dce9ae06c4"
"food: 307","39.17","31.34","193","Jesse Clark","0f53f527ffe0069de134d6657337284a007f1a8f39b9e69594669dbd9b3bf37d"
"toys: 308","66.60","53.28","45","John Butler","ea240d8daad20aac8767c4d8eb11e1f6a71e5f5df90ddd5aaa265b3487f72de6"
"toys: 309","54.91","43.93","79","Jeffrey Bernard","48d614866c396d0bcb7d62a7436c9c0a073e965673da7183c39eaf177262546a"
"toys: 310","36.16","28.93","71","Kelli Murphy","6931500bf5821156ca01a4f953397701a069425c6263ed453279fc56f4e44b2d"
"treats: 311","93.03","74.42","126","Jonathan Taylor","fa83302c51f790f5f255293e4f90ad9cca0fb17a585d513a57444040d3e325a0"
"food: 312","44.30","35.44","60","Taylor Roberts","b9881a847c8e3032735b2f585f13c5a23080e141a97d94afae9bc35da25531a1"
"toys: 313","89.98","71.98","175","Melissa Brown","090c770ead3f26e4e600067427ded77e81f15281b2f22bcdd6553723f8fd4b85"
"food: 314","73.12","58.5","198","Angela Yu","448bf29eb742434e7dbeb8be28d4034d7603ee545d5e58ba93985316bd5f95b2"
"treats: 315","81.47","65.18","72","Daniel Moore","c4ee5a2228e389b5cd869ae37d72930a5783299ec7e497ca201e7d8cff66dcc4"
"food: 316","95.46","76.37","146","Jasmine Price","7c454434c838ee6e0f1af283bb96237828e98b77eb9e5f90ccf820a139d55c49"
"beds: 317","45.78","36.62","142","David Gross","865ce284955c7ebba591a323ffd7402d6af3a7ff912be2e75251b4dd19a56592"
"treats: 318","61.28","49.02","89","Cynthia Herrera","85a4242541b7bd1b46886011cd97b98df5aa52619bdc7dc24e6232ca933ba6b6"
"treats: 319","73.75","59.0","175","Wesley Johnston","ac4eb64c2e79063b4739eb4850464cfa4301d34af0a871e5839881f68a9b8147"
"toys: 320","63.05","50.44","96","Kyle Nelson","45902647d7f94172f82f919a8aa6f84f2c0892e3b62af75b05badc25507837fb"
"toys: 321","32.60","26.08","165","Debbie Adams","63b81eb2a3ab687dfeeec125e73e23a6531919cae5848d20468b38d58266395f"
"beds: 322","43.45","34.76","174","Scott Mason","5a4021d7421c6a3bc9ad0d9768cc3b8efe5ede1e002227d483e02b80ab738956"
"treats: 323","47.14","37.71","136","Dakota Taylor","d0d2c49ff5c968a0175d7b9de345791adfe97a1d03e481168786f28e037ae6f2"
"toys: 324","99.02","79.22","192","Kimberly Reyes","5cb7e676cd48e90034bec3cfe441368e3cd2b0c7c5725869d56b555fba0ef4db"
"beds: 325","21.20","16.96","82","Sierra Reynolds","1546e71dba01e456af91319c65899d51e19656e2c7f127702793d77e3f240770"
"treats: 326","95.62","76.5","98","John Trevino","32bf00343073a9de98cc3bc9d8d05e52100c80c9897df1f0d4d59d2a475ea0d9"
"beds: 327","73.49","58.79","151","Dustin Davis","ad566f5cee1e04ef2f287b9ca91091280b79f7c77a6fd8ba74c209ddac9ed4a9"
"food: 328","18.64","14.91","97","Tammy Griffith","3cfc9c53e3b1f25909b687b3e0d6df2b93fc9307f4056b918c1dde064dd69300"
"food: 329","59.16","47.33","41","Adam Robles","b0cb1fcdff46ecf44c7a0f22100f31f2e15a5c6174746b07e2c9bdd65c854d51"
"food: 330","73.46","58.77","142","Adam Hull","735d86122f624d6707f560aeb654ec640cb8ef11127751a7a1481459dd45c8bb"
"treats: 331","86.94","69.55","54","David Anthony","f53ded6f0fe206e314d4d063720722258398f109a5ed7b79ddc011e222650d37"
"food: 332","23.95","19.16","125","Jason Thompson","7554f144fedaaf3e8f145e4d3999b9ea75d9240bd0c2e58857e281fcb550c60b"
"beds: 333","17.45","13.96","46","Deborah Brooks","41c13b1bb095efff8ddd585766c0b217f3d67908fa906a25f874f49fd55e1f0b"
"treats: 334","35.65","28.52","109","Sandra Martinez","b3a87ce1422702e8e13e31c6efbac40618692e59f62ae782635995e557dd840d"
"toys: 335","51.18","40.94","68","Natalie Miller","5b1be04e01105acfaa3256dcb4c9587b0a0cc83466b8de9db84aa9d04b23c469"
"toys: 336","24.27","19.42","193","Michael Thompson","4f478d5ad784fe77022e8b08bdfee5312e8938b922b152fb647c7933c0d9fd25"
"beds: 337","78.05","62.44","117","Andrea Duffy","6246a9b26162a8e6dfa2482d353a9d2849da007f1438726f669646f6c597b2cc"
"beds: 338","36.47","29.18","51","James Paul","6ea28d594be580f3f17274683afb9a2f65e243bbdd95a695798e3603f89ccd89"
"beds: 339","66.84","53.47","136","Stephanie Stevenson","a186ca25db6b42d6e0355749e3537cebb885ec2f9aad090a75b5bbd8b338fe34"
"toys: 340","27.18","21.74","64","Catherine Taylor","0c0bbc1f7e86fe4207145e0626239bbe2464fc4c151588e53880236917dba04c"
"treats: 341","74.94","59.95","82","Rachel Mills","de006c473834142d5559caceccb7eceff58877cfb6a9f0075e643697ce2cb00c"
"toys: 342","83.28","66.62","57","Cindy Ramos","b3e9f3e0796b253bee2d85696ffedd6193f0fdf0b5f3e4af2224deb751f7f626"
"beds: 343","27.55","22.04","116","Billy Nguyen","9b5cb8b52a668e1b9908a367a5e3e8bd53eb36c5c7a6efb4689eadae64d1f72b"
"treats: 344","62.96","50.37","38","Susan Young","12289523b8b447617ff89756e6e748763830c02c38a5915b9d37023fe78fecf8"
"beds: 345","67.50","54.0","138","Grant Anderson","d4495bde0a5adb8957d01834d7e4a3e7a9af354f68381a17b1c1772d641920b1"
"beds: 346","66.45","53.16","104","Victor Walsh","ebc95321370d4f93edaa53daf03754b4f914568d896e5589a5a42a41dbbfb781"
"treats: 347","62.24","49.79","175","Joseph Smith","51e6fce14492dea516e01c2451169ced14b9b6c70498cb5a55f4945b438568ec"
"treats: 348","92.08","73.66","63","Paul Cole","6e9180f0b24805c92e2a4a5089b293bb7c26141149059d50d544d083fb6b53e6"
"treats: 349","67.36","53.89","142","Deborah Preston","0998fbd726de1a70665b5ac4eb5b6ad37b2e52899c6eea67ad25bb9e325acec2"
"food: 350","96.03","76.82","156","Stacey Mccullough","6fec4b1fd299d9384150331f872a39e388e6abde38d7cea0ba793e19f25e263b"
"toys: 351","36.81","29.45","83","Brittany Jackson","11125c828cd7f2e4601dc763296ed3b5702297cf58593fd256358ea243e993d5"
"toys: 352","87.05","69.64","165","Brenda Jackson","42381b59d956e2e28e2bd01fb165a2a399292dc1c26b608df390ae6247e25582"
"treats: 353","59.31","47.45","167","Randall Sullivan","9b6ed8319761ada31c25f9ecab74683149432c08a8387b5e0acf7b8706f68077"
"treats: 354","47.91","38.33","42","Mary Evans","138f7c92173b71c2d3fcf532ec91ffbb67f62b76de76fc9f250c6c868ea2bce3"
"treats: 355","64.73","51.78","113","Michelle Morrison","1106745c6d6617c11d729aa23facebc2409c0a2f71c18522c5e37de418a7810e"
"food: 356","37.06","29.65","131","John Davis PhD","f491f6eba84e7635d5ac73052b00185c27af4e126e04a673f9317c8a54db98d2"
"toys: 357","71.03","56.82","51","Linda Williams","0baf8538ae3183b0742126052c8e6a9482a4867851a6c7fd3b69b290e0d2ffe8"
"treats: 358","53.53","42.82","81","Tina Ware","d019d3df0a8777f20b9792049c0ac2a12cc904a9afe4f62bd235bd64b66817f7"
"toys: 359","62.96","50.37","151","Amy Carroll","958bdb7b10a0271cdca91669b6aa4efa41e2ba74661271f10a44b7fc6fd3bd59"
"treats: 360","32.43","25.94","92","Timothy Kim","01488fe7ce4748e666a26d74682d90113abbcd1172147fb2ab0e9e130f839a42"
"food: 361","39.45","31.56","142","Tanya Thomas","c6dfe55573eb54403fd28777c0c691d84f8958d8d7c4d519e0b6555fc1e1a337"
"beds: 362","21.12","16.9","48","Jason Clark","064d7d62de94f15f01126b52a052a9c7befcb8cec5220765131003016a9884e2"
"food: 363","94.00","75.2","47","Gregory Graham","04bac1d3a8edeeb989f91c44d4b72f15118befd6b9621971983f89c76f35346f"
"toys: 364","35.57","28.46","194","John Butler","0359d225bc49fb744b055ea656e0cccc74a472b8016dcdd5aec2bc009c4ec1b7"
"food: 365","97.26","77.81","135","Gregory Watkins","99ab34361679c12550f003f8dafb244c99910ccdc9b50596737efc0ae9398772"
"treats: 366","37.90","30.32","92","Joshua Jones","155a99243cbde4907fccdc69960d90996c1e4d00e2479fdfe04c001f57ea78c6"
"treats: 367","46.22","36.98","155","Natalie Miller","ca2470fd59f5fb3b7e1b85c839b8d0c25659573c24cc46895325e90d3202182c"
"treats: 368","68.16","54.53","151","Elizabeth Bonilla","b0267706ccba38dfa2158f1925c2749b3f9ea7ea5bab22f1e9c139df517365ff"
"food: 369","26.21","20.97","58","Sean Mcintosh","07f2579f7a33be6d1c8aaf4834f6faf3e54922e3c9093a4c832862ec803c520b"
"treats: 370","55.97","44.78","48","Jason Parker","34265cfd5bccedb053d34dcb78a02d0d977d1859fdab4e9ed809f65700bfc31d"
"beds: 371","34.72","27.78","81","Sarah Cruz DVM","abb9a5f2aff52bf0d0c1cbe8e973a2565397f84beb852034e8fcd6435c9f5498"
"beds: 372","48.38","38.7","153","Karen Davis","71c12a6f128952ca8c50405c3348ce3915394535230799745008aa1e5c062a71"
"beds: 373","82.17","65.74","90","Richard Smith","d53bf8abc9803d9f497a6282a9ff77d34ccddc5271483ddf51366f116043808f"
"toys: 374","90.05","72.04","68","David Henderson","3c7405f469562809439a3bfd21277f50d3c6e05db15cc38fd681888686b4e21b"
"toys: 375","83.17","66.54","37","Tina Ware","1ca32a7d6f81250dfd9e589d15b30f4e7daa110ad5a062bf844472ac0ac21e07"
"toys: 376","47.17","37.74","178","Melody Reed","91a840ab72910dc88c04ceed695157680160b4a51548a22e619aeada13dcdbca"
"toys: 377","87.67","70.14","125","Juan Gibson","814e760af39358d1d6335ca86fe7c2c510a42d812bc48437f144a490f8242ae2"
"food: 378","17.69","14.15","72","Benjamin Daniel","96db9b969e3a825301d540ba0b0f5da8e4c36666bffb20286690503f32e9c984"
"food: 379","80.67","64.54","156","Mrs. Kathryn Howard","4527f188bad405043056d5e14adc6f70bb26d676b63ed2c64a00c09d368ec2fa"
"toys: 380","54.94","43.95","148","David Gross","9e78c0b32b81e66d371e3b5e6605f1a493205d029997c0a086ad2d97f7258e9a"
"toys: 381","81.14","64.91","62","David Gross","1e39ab46923ed94c1e35fadfc10a6c31fd6e17d85889eec657c4d2751edd51d7"
"treats: 382","84.80","67.84","131","Matthew Taylor","1683191ec306809903ed0c5e7a7e91d011579e25f6afbfb0da32f01aa93716f7"
"food: 383","62.98","50.38","109","Kathleen Hess","731c9b7b9ebde4c861e02b4a4ba8e43680414aa00c58e168f2d0251687dd6e47"
"treats: 384","49.12","39.3","36","Nicholas Nichols","7b5f3e6df82fb44ddaa2a62519ff14ab8239916c73a0abd250d166dfc3cca1d7"
"toys: 385","95.31","76.25","66","Beth Young","fce6a04ac23ce05b7e679e924ba3ce0f1068e1e2e825a5f768620eb69d585be5"
"toys: 386","62.88","50.3","31","Christopher Howe","ff2b2dd360013e2954af213a2ebc3ad945fd0916782288bddc0f03edce37da56"
"treats: 387","50.66","40.53","139","Stacey Rogers","659a0aaeba933c1f1aa9f43498f88ec3752e51b19d2cc36d971ef23afe8f8717"
"beds: 388","43.97","35.18","161","Kyle Nelson","ca7b4afc6f04542d22f26e5b5effb1bc285cb1496d3d66f42fedf8ed60b45b0b"
"treats: 389","37.22","29.78","197","Rachael Ramsey","2608cc6b0a4f2b8b48781fd9ae90a70a9cc6ffc4703373b8da1b7c790dcb2592"
"beds: 390","67.79","54.23","124","Jesse Vaughn","1843e497f4a50d2b1da48a1c3618f52bf7229f75a8118c72c72ab1b3a732c803"
"beds: 391","23.70","18.96","37","Kimberly Smith","3c3cc1f618f4bbafd0f356909d7ff4fdb5773251229ce87a7d418cad1fce0e9d"
"toys: 392","68.67","54.94","140","Michael Mckinney","6610962c927796e638423763e4175655d5fe7b8290211c72d4c81c0316f73334"
"treats: 393","78.91","63.13","188","Sarah Cruz DVM","eb8a7965ccc69b4e484c7ada48ffcde21b1cbf5b4fa610f087176732318acc3a"
"toys: 394","58.84","47.07","125","Sarah Cruz DVM","8d9aae4d0ccb9ed2301ff352f1616420851654ff34d6e7ff481bcd0da68f7e4b"
"treats: 395","44.90","35.92","172","Kim Davenport","572626cec1a5212a71f3822d085cabc2fb35cd236a081cc33229c86747d6df81"
"beds: 396","52.08","41.66","187","Scott Robinson","5ce15d487ead391d3f765f344bf172d5059c3608d8a7b49a95e2809705bb00d4"
"treats: 397","33.86","27.09","123","Scott Huynh","35989526f2df8056820af6249525143ca09ae0452f3af338e54d0128c42ff7e5"
"treats: 398","65.18","52.14","45","Tina Rodriguez","e0c659112c4dbf3527047d2a26623266587db16eb74d520c6c5a752eae1dbc8f"
"beds: 399","84.47","67.58","151","Tammy Myers","193b6ba53de1a196c1629b5062030daf56219b19c2c5ecc464e581f0e3be67f0"
"toys: 400","43.40","34.72","150","Tammy Carson","c84d7eb80d792a49055824379b34298acc9c2667214af6cf2ceeb174982cd3a1"
"food: 401","23.54","18.83","115","Margaret Carney","183505e7d6dc4e7f18c0558e1bead6d017949bca3751f8d66e6f0676c42ba951"
"toys: 402","51.86","41.49","190","Mark Haley","59943d7983a370cbfa3afacad8eecc4a8213035c1f692a6cbd68637c2d860829"
"toys: 403","23.33","18.66","170","Derek Gonzalez","9fd88caa407d059ec8475a9a20b090bae5d94c53e400b89dc243f4b6832d73d5"
"toys: 404","78.95","63.16","199","Kyle Hoffman","5c80abd925e85c8fb35d4724737e4c11fd1c20ec01cee4a9dbc44f9af0c816c2"
"treats: 405","40.37","32.3","53","Amy Carroll","183fe5e7cd5c7183bd7a47d3685ce16cbc16d9aa79a1e979c5a9c3b2d7777160"
